15006,Bairdford,Pennsylvania ,ALLEGHENY,42,003,PA 
19451,Mainland,Pennsylvania ,MONTGOMERY,42,091,PA 
19454,North Wales,Pennsylvania ,MONTGOMERY,42,091,PA 
19456,Oaks,Pennsylvania ,MONTGOMERY,42,091,PA 
19455,North Wales,Pennsylvania ,MONTGOMERY,42,091,PA 
19453,Mont Clare,Pennsylvania ,MONTGOMERY,42,091,PA 
19457,Parker Ford,Pennsylvania ,CHESTER,42,029,PA 
19460,Phoenixville,Pennsylvania ,CHESTER,42,029,PA 
19462,Plymouth Meeting,Pennsylvania ,MONTGOMERY,42,091,PA 
19472,Sassamansville,Pennsylvania ,MONTGOMERY,42,091,PA 
19464,Pottstown,Pennsylvania ,MONTGOMERY,42,091,PA 
19470,Saint Peters,Pennsylvania ,CHESTER,42,029,PA 
19468,Royersford,Pennsylvania ,MONTGOMERY,42,091,PA 
19465,Pottstown,Pennsylvania ,CHESTER,42,029,PA 
19474,Skippack,Pennsylvania ,MONTGOMERY,42,091,PA 
19473,Schwenksville,Pennsylvania ,MONTGOMERY,42,091,PA 
19475,Spring City,Pennsylvania ,CHESTER,42,029,PA 
19480,Uwchland,Pennsylvania ,CHESTER,42,029,PA 
19478,Spring Mount,Pennsylvania ,MONTGOMERY,42,091,PA 
19477,Spring House,Pennsylvania ,MONTGOMERY,42,091,PA 
19482,Valley Forge,Pennsylvania ,CHESTER,42,029,PA 
19481,Valley Forge,Pennsylvania ,CHESTER,42,029,PA 
19486,West Point,Pennsylvania ,MONTGOMERY,42,091,PA 
19484,Valley Forge,Pennsylvania ,MONTGOMERY,42,091,PA 
19490,Worcester,Pennsylvania ,MONTGOMERY,42,091,PA 
19492,Zieglerville,Pennsylvania ,MONTGOMERY,42,091,PA 
19494,Valley Forge,Pennsylvania ,CHESTER,42,029,PA 
19493,Valley Forge,Pennsylvania ,CHESTER,42,029,PA 
19495,Valley Forge,Pennsylvania ,CHESTER,42,029,PA 
19501,Adamstown,Pennsylvania ,LANCASTER,42,071,PA 
19496,Valley Forge,Pennsylvania ,CHESTER,42,029,PA 
19503,Bally,Pennsylvania ,BERKS,42,011,PA 
19504,Barto,Pennsylvania ,BERKS,42,011,PA 
19505,Bechtelsville,Pennsylvania ,BERKS,42,011,PA 
19508,Birdsboro,Pennsylvania ,BERKS,42,011,PA 
19510,Blandon,Pennsylvania ,BERKS,42,011,PA 
19507,Bethel,Pennsylvania ,BERKS,42,011,PA 
19506,Bernville,Pennsylvania ,BERKS,42,011,PA 
19511,Bowers,Pennsylvania ,BERKS,42,011,PA 
19512,Boyertown,Pennsylvania ,BERKS,42,011,PA 
19516,Centerport,Pennsylvania ,BERKS,42,011,PA 
19518,Douglassville,Pennsylvania ,BERKS,42,011,PA 
19519,Earlville,Pennsylvania ,BERKS,42,011,PA 
19523,Geigertown,Pennsylvania ,BERKS,42,011,PA 
19522,Fleetwood,Pennsylvania ,BERKS,42,011,PA 
19520,Elverson,Pennsylvania ,CHESTER,42,029,PA 
19525,Gilbertsville,Pennsylvania ,MONTGOMERY,42,091,PA 
19529,Kempton,Pennsylvania ,BERKS,42,011,PA 
19526,Hamburg,Pennsylvania ,BERKS,42,011,PA 
19530,Kutztown,Pennsylvania ,BERKS,42,011,PA 
19534,Lenhartsville,Pennsylvania ,BERKS,42,011,PA 
19535,Limekiln,Pennsylvania ,BERKS,42,011,PA 
19533,Leesport,Pennsylvania ,BERKS,42,011,PA 
19536,Lyon Station,Pennsylvania ,BERKS,42,011,PA 
19540,Mohnton,Pennsylvania ,BERKS,42,011,PA 
19538,Maxatawny,Pennsylvania ,BERKS,42,011,PA 
19539,Mertztown,Pennsylvania ,BERKS,42,011,PA 
19541,Mohrsville,Pennsylvania ,BERKS,42,011,PA 
19543,Morgantown,Pennsylvania ,BERKS,42,011,PA 
19545,New Berlinville,Pennsylvania ,BERKS,42,011,PA 
19549,Port Clinton,Pennsylvania ,SCHUYLKILL,42,107,PA 
19548,Pine Forge,Pennsylvania ,BERKS,42,011,PA 
19550,Rehrersburg,Pennsylvania ,BERKS,42,011,PA 
19547,Oley,Pennsylvania ,BERKS,42,011,PA 
19544,Mount Aetna,Pennsylvania ,BERKS,42,011,PA 
19551,Robesonia,Pennsylvania ,BERKS,42,011,PA 
19554,Shartlesville,Pennsylvania ,BERKS,42,011,PA 
19560,Temple,Pennsylvania ,BERKS,42,011,PA 
19555,Shoemakersville,Pennsylvania ,BERKS,42,011,PA 
19559,Strausstown,Pennsylvania ,BERKS,42,011,PA 
19564,Virginville,Pennsylvania ,BERKS,42,011,PA 
19567,Womelsdorf,Pennsylvania ,BERKS,42,011,PA 
19562,Topton,Pennsylvania ,BERKS,42,011,PA 
19565,Wernersville,Pennsylvania ,BERKS,42,011,PA 
19601,Reading,Pennsylvania ,BERKS,42,011,PA 
19603,Reading,Pennsylvania ,BERKS,42,011,PA 
19604,Reading,Pennsylvania ,BERKS,42,011,PA 
19605,Reading,Pennsylvania ,BERKS,42,011,PA 
19606,Reading,Pennsylvania ,BERKS,42,011,PA 
19602,Reading,Pennsylvania ,BERKS,42,011,PA 
19608,Reading,Pennsylvania ,BERKS,42,011,PA 
19607,Reading,Pennsylvania ,BERKS,42,011,PA 
19609,Reading,Pennsylvania ,BERKS,42,011,PA 
19610,Reading,Pennsylvania ,BERKS,42,011,PA 
19612,Reading,Pennsylvania ,BERKS,42,011,PA 
19611,Reading,Pennsylvania ,BERKS,42,011,PA 
